Fecha;Hora;Temperatura (C);Humedad (%);CO (ppm);CO2 (ppm);Latitud;Longitud;Altitud (m);Velocidad (km/h);HDOP
21/11/2025;12:10:48;35.8;56.6;0.01;697;-3.732912;-73.244453;107.1;17.17;0.98
21/11/2025;12:10:49;35.8;56.6;0.01;697;-3.732912;-73.244453;107.1;17.17;0.98
21/11/2025;12:10:49;35.8;56.6;0.01;697;-3.732912;-73.244453;107.1;17.17;0.98
21/11/2025;12:10:49;35.8;56.6;0.02;697;-3.732912;-73.244453;107.1;17.17;0.98
21/11/2025;12:10:49;35.8;56.6;0.01;697;-3.732912;-73.244453;107.1;17.17;0.98
21/11/2025;12:10:49;35.8;56.6;0.02;697;-3.732955;-73.244455;107.3;17.56;0.98
21/11/2025;12:10:50;35.8;56.6;0.02;697;-3.732955;-73.244455;107.3;17.56;0.98
21/11/2025;12:10:50;35.8;56.7;0.01;699;-3.732955;-73.244455;107.3;17.56;0.98
21/11/2025;12:10:50;35.8;56.7;0.01;699;-3.732955;-73.244455;107.3;17.56;0.98
21/11/2025;12:10:50;35.8;56.7;0.01;699;-3.732955;-73.244455;107.3;17.56;0.98
21/11/2025;12:10:50;35.8;56.7;0.01;699;-3.733001;-73.244457;107.3;18.52;0.81
21/11/2025;12:10:51;35.8;56.7;0.01;699;-3.733001;-73.244457;107.3;18.52;0.81
21/11/2025;12:10:51;35.8;56.7;0.01;699;-3.733001;-73.244457;107.3;18.52;0.81
21/11/2025;12:10:51;35.8;56.7;0.01;699;-3.733001;-73.244457;107.3;18.52;0.81
21/11/2025;12:10:51;35.8;56.7;0.01;699;-3.733001;-73.244457;107.3;18.52;0.81
21/11/2025;12:10:51;35.8;56.7;0.01;699;-3.733050;-73.244459;107.4;20.15;0.98
21/11/2025;12:10:52;35.8;56.7;0.01;699;-3.733050;-73.244459;107.4;20.15;0.98
21/11/2025;12:10:52;35.8;56.7;0.01;699;-3.733050;-73.244459;107.4;20.15;0.98
21/11/2025;12:10:52;35.8;56.7;0.01;699;-3.733050;-73.244459;107.4;20.15;0.98
21/11/2025;12:10:52;35.8;56.7;0.01;699;-3.733050;-73.244459;107.4;20.15;0.98
21/11/2025;12:10:52;35.8;56.7;0.02;699;-3.733102;-73.244459;107.4;21.09;0.83
21/11/2025;12:10:53;35.8;56.7;0.01;699;-3.733102;-73.244459;107.4;21.09;0.83
21/11/2025;12:10:53;35.8;56.7;0.01;702;-3.733102;-73.244459;107.4;21.09;0.83
21/11/2025;12:10:53;35.8;56.7;0.02;702;-3.733102;-73.244459;107.4;21.09;0.83
21/11/2025;12:10:53;35.8;56.7;0.01;702;-3.733102;-73.244459;107.4;21.09;0.83
21/11/2025;12:10:53;35.8;56.7;0.01;702;-3.733158;-73.244460;107.4;22.72;0.83
21/11/2025;12:10:54;35.8;56.7;0.01;702;-3.733158;-73.244460;107.1;22.72;0.74
21/11/2025;12:10:54;35.8;56.7;0.01;702;-3.733158;-73.244460;107.1;22.72;0.74
21/11/2025;12:10:54;35.8;56.7;0.01;704;-3.733158;-73.244460;107.1;22.72;0.74
21/11/2025;12:10:54;35.8;56.7;0.01;704;-3.733158;-73.244460;107.1;22.72;0.74
21/11/2025;12:10:54;35.8;56.7;0.01;704;-3.733216;-73.244460;107.1;23.54;0.74
21/11/2025;12:10:55;35.8;56.7;0.01;704;-3.733216;-73.244460;106.9;23.54;0.83
21/11/2025;12:10:55;35.8;56.7;0.01;704;-3.733216;-73.244460;106.9;23.54;0.83
21/11/2025;12:10:55;35.8;56.7;0.01;701;-3.733216;-73.244460;106.9;23.54;0.83
21/11/2025;12:10:55;35.8;56.7;0.02;701;-3.733216;-73.244460;106.9;23.54;0.83
21/11/2025;12:10:55;35.8;56.7;0.02;701;-3.733275;-73.244462;106.9;23.34;0.83
21/11/2025;12:10:56;35.8;56.7;0.01;701;-3.733275;-73.244462;107.0;23.34;0.83
21/11/2025;12:10:56;35.8;56.7;0.01;701;-3.733275;-73.244462;107.0;23.34;0.83
21/11/2025;12:10:56;35.8;56.7;0.02;699;-3.733275;-73.244462;107.0;23.34;0.83
21/11/2025;12:10:56;35.8;56.7;0.01;699;-3.733275;-73.244462;107.0;23.34;0.83
21/11/2025;12:10:56;35.9;56.9;0.01;699;-3.733333;-73.244464;107.0;23.22;0.83
21/11/2025;12:10:57;35.9;56.9;0.01;699;-3.733333;-73.244464;107.0;23.22;0.83
21/11/2025;12:10:57;35.9;56.9;0.01;699;-3.733333;-73.244464;107.0;23.22;0.83
21/11/2025;12:10:57;35.9;56.9;0.01;700;-3.733333;-73.244464;107.0;23.22;0.83
21/11/2025;12:10:57;35.9;56.9;0.01;700;-3.733333;-73.244464;107.0;23.22;0.83
21/11/2025;12:10:57;35.9;56.9;0.01;700;-3.733391;-73.244465;107.0;23.13;0.83
21/11/2025;12:10:57;35.9;56.9;0.01;700;-3.733391;-73.244465;107.0;23.13;0.74
21/11/2025;12:10:58;35.9;56.9;0.01;700;-3.733391;-73.244465;107.0;23.13;0.74
21/11/2025;12:10:58;35.9;56.9;0.01;700;-3.733391;-73.244465;107.0;23.13;0.74
21/11/2025;12:10:58;35.9;56.9;0.01;700;-3.733391;-73.244465;107.0;23.13;0.74
21/11/2025;12:10:58;35.9;56.9;0.01;700;-3.733449;-73.244468;107.0;23.06;0.74
21/11/2025;12:10:58;35.9;56.8;0.01;700;-3.733449;-73.244468;107.0;23.06;0.74
21/11/2025;12:10:59;35.9;56.8;0.01;700;-3.733449;-73.244468;107.0;23.06;0.74
21/11/2025;12:10:59;35.9;56.8;0.01;700;-3.733449;-73.244468;107.0;23.06;0.74
21/11/2025;12:10:59;35.9;56.8;0.01;700;-3.733449;-73.244468;107.0;23.06;0.74
21/11/2025;12:10:59;35.9;56.8;0.01;700;-3.733507;-73.244470;107.0;23.28;0.74
21/11/2025;12:10:59;35.9;56.8;0.01;700;-3.733507;-73.244470;107.1;23.28;0.83
21/11/2025;12:11:00;35.9;56.8;0.01;700;-3.733507;-73.244470;107.1;23.28;0.83
21/11/2025;12:11:00;35.9;56.8;0.01;704;-3.733507;-73.244470;107.1;23.28;0.83
21/11/2025;12:11:00;35.9;56.8;0.01;704;-3.733507;-73.244470;107.1;23.28;0.83
21/11/2025;12:11:00;35.9;56.8;0.01;704;-3.733565;-73.244473;107.1;23.11;0.83
21/11/2025;12:11:00;35.9;56.8;0.01;704;-3.733565;-73.244473;107.1;23.11;0.83
21/11/2025;12:11:01;35.9;56.7;0.01;704;-3.733565;-73.244473;107.1;23.11;0.83
21/11/2025;12:11:01;35.9;56.7;0.01;704;-3.733565;-73.244473;107.1;23.11;0.83
21/11/2025;12:11:01;35.9;56.7;0.01;706;-3.733565;-73.244473;107.1;23.11;0.83
21/11/2025;12:11:01;35.9;56.7;0.01;706;-3.733623;-73.244477;107.1;23.02;0.83
21/11/2025;12:11:01;35.9;56.7;0.01;706;-3.733623;-73.244477;107.3;23.02;0.83
21/11/2025;12:11:02;35.9;56.7;0.01;706;-3.733623;-73.244477;107.3;23.02;0.83
21/11/2025;12:11:02;35.9;56.7;0.02;706;-3.733623;-73.244477;107.3;23.02;0.83
21/11/2025;12:11:02;35.9;56.7;0.01;703;-3.733623;-73.244477;107.3;23.02;0.83
21/11/2025;12:11:02;35.9;56.7;0.02;703;-3.733623;-73.244477;107.3;23.02;0.83
21/11/2025;12:11:02;35.9;56.7;0.01;703;-3.733680;-73.244480;107.4;22.95;0.83
21/11/2025;12:11:03;35.9;56.7;0.01;703;-3.733680;-73.244480;107.4;22.95;0.83
21/11/2025;12:11:03;35.9;56.8;0.01;703;-3.733680;-73.244480;107.4;22.95;0.83
21/11/2025;12:11:03;35.9;56.8;0.01;702;-3.733680;-73.244480;107.4;22.95;0.83
21/11/2025;12:11:03;35.9;56.8;0.01;702;-3.733680;-73.244480;107.4;22.95;0.83
21/11/2025;12:11:03;35.9;56.8;0.01;702;-3.733738;-73.244482;107.5;22.67;0.83
21/11/2025;12:11:04;35.9;56.8;0.01;702;-3.733738;-73.244482;107.5;22.67;0.83
21/11/2025;12:11:04;35.9;56.8;0.01;702;-3.733738;-73.244482;107.5;22.67;0.83
21/11/2025;12:11:04;35.9;56.8;0.01;703;-3.733738;-73.244482;107.5;22.67;0.83
21/11/2025;12:11:04;35.9;56.8;0.01;703;-3.733738;-73.244482;107.5;22.67;0.83
21/11/2025;12:11:04;35.9;56.8;0.01;703;-3.733795;-73.244483;107.5;22.56;0.83
21/11/2025;12:11:05;35.9;56.8;0.01;703;-3.733795;-73.244483;107.5;22.56;0.83
21/11/2025;12:11:05;35.9;56.8;0.01;703;-3.733795;-73.244483;107.5;22.56;0.83
21/11/2025;12:11:05;35.9;56.7;0.01;704;-3.733795;-73.244483;107.5;22.56;0.83
21/11/2025;12:11:05;35.9;56.7;0.01;704;-3.733795;-73.244483;107.5;22.56;0.83
21/11/2025;12:11:05;35.9;56.7;0.01;704;-3.733851;-73.244483;107.4;22.52;0.98
21/11/2025;12:11:06;35.9;56.7;0.01;704;-3.733851;-73.244483;107.4;22.52;0.98
21/11/2025;12:11:06;35.9;56.7;0.02;704;-3.733851;-73.244483;107.4;22.52;0.98
21/11/2025;12:11:06;35.9;56.7;0.01;704;-3.733851;-73.244483;107.4;22.52;0.98
21/11/2025;12:11:06;35.9;56.7;0.01;704;-3.733851;-73.244483;107.4;22.52;0.98
21/11/2025;12:11:06;35.9;56.7;0.01;704;-3.733907;-73.244482;107.3;22.30;0.98
21/11/2025;12:11:07;35.9;56.7;0.01;704;-3.733907;-73.244482;107.3;22.30;0.98
21/11/2025;12:11:07;35.9;56.7;0.01;704;-3.733907;-73.244482;107.3;22.30;0.98
21/11/2025;12:11:07;35.9;56.7;0.01;705;-3.733907;-73.244482;107.3;22.30;0.98
21/11/2025;12:11:07;35.9;56.8;0.01;705;-3.733907;-73.244482;107.3;22.30;0.98
21/11/2025;12:11:07;35.9;56.8;0.01;705;-3.733963;-73.244482;107.3;22.24;0.98
21/11/2025;12:11:08;35.9;56.8;0.01;705;-3.733963;-73.244482;107.3;22.24;0.98
21/11/2025;12:11:08;35.9;56.8;0.01;705;-3.733963;-73.244482;107.3;22.24;0.98
21/11/2025;12:11:08;35.9;56.8;0.02;705;-3.733963;-73.244482;107.3;22.24;0.98
21/11/2025;12:11:08;35.9;56.8;0.01;709;-3.733963;-73.244482;107.3;22.24;0.98
21/11/2025;12:11:08;35.9;56.8;0.01;709;-3.734018;-73.244483;107.3;22.00;0.98
21/11/2025;12:11:09;35.9;56.8;0.01;709;-3.734018;-73.244483;107.4;22.00;0.98
21/11/2025;12:11:09;35.9;56.8;0.01;709;-3.734018;-73.244483;107.4;22.00;0.98
21/11/2025;12:11:09;35.9;56.8;0.01;709;-3.734018;-73.244483;107.4;22.00;0.98
21/11/2025;12:11:09;35.9;56.8;0.01;708;-3.734018;-73.244483;107.4;22.00;0.98
21/11/2025;12:11:09;35.9;56.7;0.01;708;-3.734074;-73.244483;107.4;22.04;0.98
21/11/2025;12:11:10;35.9;56.7;0.01;708;-3.734074;-73.244483;107.3;22.04;0.83
21/11/2025;12:11:10;35.9;56.7;0.01;708;-3.734074;-73.244483;107.3;22.04;0.83
21/11/2025;12:11:10;35.9;56.7;0.01;708;-3.734074;-73.244483;107.3;22.04;0.83
21/11/2025;12:11:10;35.9;56.7;0.01;708;-3.734074;-73.244483;107.3;22.04;0.83
21/11/2025;12:11:10;35.9;56.7;0.01;708;-3.734126;-73.244484;107.3;20.43;0.83
21/11/2025;12:11:10;35.9;56.7;0.01;708;-3.734126;-73.244484;107.4;20.43;0.98
21/11/2025;12:11:11;35.9;56.7;0.01;708;-3.734126;-73.244484;107.4;20.43;0.98
21/11/2025;12:11:11;35.9;56.7;0.01;708;-3.734126;-73.244484;107.4;20.43;0.98
21/11/2025;12:11:11;35.9;56.7;0.01;697;-3.734126;-73.244484;107.4;20.43;0.98
21/11/2025;12:11:11;35.9;56.7;0.01;697;-3.734174;-73.244485;107.4;18.72;0.98
21/11/2025;12:11:11;35.9;56.0;0.01;697;-3.734174;-73.244485;107.2;18.72;0.98
21/11/2025;12:11:12;35.9;56.0;0.01;697;-3.734174;-73.244485;107.2;18.72;0.98
21/11/2025;12:11:12;35.9;56.0;0.01;697;-3.734174;-73.244485;107.2;18.72;0.98
21/11/2025;12:11:12;35.9;56.0;0.01;690;-3.734174;-73.244485;107.2;18.72;0.98
21/11/2025;12:11:12;35.9;56.0;0.00;690;-3.734220;-73.244484;107.2;18.37;0.98
21/11/2025;12:11:12;35.9;56.0;0.00;690;-3.734220;-73.244484;107.1;18.37;0.98
21/11/2025;12:11:13;35.9;56.0;0.01;690;-3.734220;-73.244484;107.1;18.37;0.98
21/11/2025;12:11:13;35.9;56.0;0.01;690;-3.734220;-73.244484;107.1;18.37;0.98
21/11/2025;12:11:13;35.9;56.0;0.01;698;-3.734220;-73.244484;107.1;18.37;0.98
21/11/2025;12:11:13;35.9;56.0;0.01;698;-3.734264;-73.244484;107.1;17.24;0.98
21/11/2025;12:11:13;35.9;56.0;0.01;698;-3.734264;-73.244484;107.1;17.24;0.98
21/11/2025;12:11:14;35.9;55.7;0.01;698;-3.734264;-73.244484;107.1;17.24;0.98
21/11/2025;12:11:14;35.9;55.7;0.01;698;-3.734264;-73.244484;107.1;17.24;0.98
21/11/2025;12:11:14;35.9;55.7;0.00;703;-3.734264;-73.244484;107.1;17.24;0.98
21/11/2025;12:11:14;35.9;55.7;0.01;703;-3.734304;-73.244484;107.1;15.54;0.98
21/11/2025;12:11:14;35.9;55.7;0.01;703;-3.734304;-73.244484;107.1;15.54;0.87
21/11/2025;12:11:15;35.9;55.7;0.01;703;-3.734304;-73.244484;107.1;15.54;0.87
21/11/2025;12:11:15;35.9;55.7;0.01;703;-3.734304;-73.244484;107.1;15.54;0.87
21/11/2025;12:11:15;35.9;55.7;0.01;703;-3.734304;-73.244484;107.1;15.54;0.87
21/11/2025;12:11:15;35.9;55.7;0.01;706;-3.734341;-73.244485;107.1;14.28;0.87
21/11/2025;12:11:15;35.9;55.7;0.00;706;-3.734341;-73.244485;107.0;14.28;1.08
21/11/2025;12:11:16;35.9;55.7;0.00;706;-3.734341;-73.244485;107.0;14.28;1.08
21/11/2025;12:11:16;35.9;55.5;0.00;706;-3.734341;-73.244485;107.0;14.28;1.08
21/11/2025;12:11:16;35.9;55.5;0.00;706;-3.734341;-73.244485;107.0;14.28;1.08
21/11/2025;12:11:16;35.9;55.5;0.01;707;-3.734341;-73.244485;107.0;14.28;1.08
21/11/2025;12:11:16;35.9;55.5;0.01;707;-3.734374;-73.244485;107.0;12.45;0.87
21/11/2025;12:11:17;35.9;55.5;0.00;707;-3.734374;-73.244485;107.0;12.45;0.87
21/11/2025;12:11:17;35.9;55.5;0.01;707;-3.734374;-73.244485;107.0;12.45;0.87
21/11/2025;12:11:17;35.9;55.5;0.01;707;-3.734374;-73.244485;107.0;12.45;0.87
21/11/2025;12:11:17;35.9;55.5;0.01;707;-3.734374;-73.244485;107.0;12.45;0.87
21/11/2025;12:11:17;35.9;55.5;0.01;707;-3.734403;-73.244484;107.0;11.69;1.08
21/11/2025;12:11:18;35.9;55.5;0.01;707;-3.734403;-73.244484;107.0;11.69;1.08
21/11/2025;12:11:18;35.9;55.5;0.00;707;-3.734403;-73.244484;107.0;11.69;1.08
21/11/2025;12:11:18;35.9;55.4;0.00;707;-3.734403;-73.244484;107.0;11.69;1.08
21/11/2025;12:11:18;35.9;55.4;0.01;710;-3.734403;-73.244484;107.0;11.69;1.08
21/11/2025;12:11:18;35.9;55.4;0.00;710;-3.734430;-73.244483;107.1;10.02;0.83
21/11/2025;12:11:19;35.9;55.4;0.00;710;-3.734430;-73.244483;107.1;10.02;0.83
21/11/2025;12:11:19;35.9;55.4;0.01;710;-3.734430;-73.244483;107.1;10.02;0.83
21/11/2025;12:11:19;35.9;55.4;0.01;710;-3.734430;-73.244483;107.1;10.02;0.83
21/11/2025;12:11:19;35.9;55.4;0.00;716;-3.734430;-73.244483;107.1;10.02;0.83
21/11/2025;12:11:19;35.9;55.4;0.01;716;-3.734449;-73.244483;107.0;6.85;0.93
21/11/2025;12:11:20;35.9;55.4;0.00;716;-3.734449;-73.244483;107.0;6.85;0.93
21/11/2025;12:11:20;35.9;55.4;0.01;716;-3.734449;-73.244483;107.0;6.85;0.93
21/11/2025;12:11:20;35.9;55.4;0.01;716;-3.734449;-73.244483;107.0;6.85;0.93
21/11/2025;12:11:20;36.0;55.2;0.01;715;-3.734449;-73.244483;107.0;6.85;0.93
21/11/2025;12:11:20;36.0;55.2;0.01;715;-3.734461;-73.244483;106.9;3.33;0.83
21/11/2025;12:11:21;36.0;55.2;0.01;715;-3.734461;-73.244483;106.9;3.33;0.83
21/11/2025;12:11:21;36.0;55.2;0.01;715;-3.734461;-73.244483;106.9;3.33;0.83
21/11/2025;12:11:21;36.0;55.2;0.01;715;-3.734461;-73.244483;106.9;3.33;0.83
21/11/2025;12:11:21;36.0;55.2;0.01;715;-3.734461;-73.244483;106.9;3.33;0.83
21/11/2025;12:11:21;36.0;55.2;0.01;720;-3.734464;-73.244483;106.9;0.48;0.83
21/11/2025;12:11:22;36.0;55.2;0.01;720;-3.734464;-73.244483;106.8;0.48;1.08
21/11/2025;12:11:22;36.0;55.2;0.01;720;-3.734464;-73.244483;106.8;0.48;1.08
21/11/2025;12:11:22;36.0;55.2;0.01;720;-3.734464;-73.244483;106.8;0.48;1.08
21/11/2025;12:11:22;36.0;55.2;0.00;720;-3.734464;-73.244483;106.8;0.48;1.08
21/11/2025;12:11:22;36.0;55.3;0.01;721;-3.734465;-73.244483;106.8;0.06;1.08
21/11/2025;12:11:23;36.0;55.3;0.01;721;-3.734465;-73.244483;106.7;0.06;0.99
21/11/2025;12:11:23;36.0;55.3;0.01;721;-3.734465;-73.244483;106.7;0.06;0.99
21/11/2025;12:11:23;36.0;55.3;0.01;721;-3.734465;-73.244483;106.7;0.06;0.99
21/11/2025;12:11:23;36.0;55.3;0.01;721;-3.734465;-73.244483;106.7;0.06;0.99
21/11/2025;12:11:23;36.0;55.3;0.00;713;-3.734465;-73.244484;106.7;0.13;0.99
21/11/2025;12:11:23;36.0;55.3;0.01;713;-3.734465;-73.244484;106.6;0.13;0.83
21/11/2025;12:11:24;36.0;55.3;0.01;713;-3.734465;-73.244484;106.6;0.13;0.83
21/11/2025;12:11:24;36.0;55.3;0.01;713;-3.734465;-73.244484;106.6;0.13;0.83
21/11/2025;12:11:24;36.0;55.3;0.01;713;-3.734465;-73.244484;106.6;0.13;0.83
21/11/2025;12:11:24;36.0;55.3;0.01;714;-3.734468;-73.244484;106.6;1.57;0.83
21/11/2025;12:11:24;36.0;55.3;0.01;714;-3.734468;-73.244484;106.5;1.57;0.99
21/11/2025;12:11:25;36.0;55.3;0.01;714;-3.734468;-73.244484;106.5;1.57;0.99
21/11/2025;12:11:25;36.0;55.3;0.01;714;-3.734468;-73.244484;106.5;1.57;0.99
21/11/2025;12:11:25;36.0;55.3;0.01;714;-3.734468;-73.244484;106.5;1.57;0.99
21/11/2025;12:11:25;36.0;55.3;0.01;714;-3.734478;-73.244484;106.5;4.96;0.99
21/11/2025;12:11:25;36.0;55.3;0.01;714;-3.734478;-73.244484;106.5;4.96;0.99
21/11/2025;12:11:26;36.0;55.3;0.01;714;-3.734478;-73.244484;106.5;4.96;0.99
21/11/2025;12:11:26;36.0;55.3;0.01;714;-3.734478;-73.244484;106.5;4.96;0.99
21/11/2025;12:11:26;36.0;55.3;0.01;714;-3.734478;-73.244484;106.5;4.96;0.99
21/11/2025;12:11:26;36.0;55.3;0.01;716;-3.734497;-73.244481;106.5;8.37;0.99
21/11/2025;12:11:26;36.0;55.3;0.01;716;-3.734497;-73.244481;106.5;8.37;0.72
21/11/2025;12:11:27;36.0;55.3;0.01;716;-3.734497;-73.244481;106.5;8.37;0.72
21/11/2025;12:11:27;36.0;55.3;0.01;716;-3.734497;-73.244481;106.5;8.37;0.72
21/11/2025;12:11:27;36.0;55.3;0.01;716;-3.734497;-73.244481;106.5;8.37;0.72
21/11/2025;12:11:27;36.0;55.3;0.01;716;-3.734522;-73.244479;106.5;10.61;0.72
21/11/2025;12:11:27;36.0;55.3;0.01;717;-3.734522;-73.244479;106.3;10.61;0.99
21/11/2025;12:11:28;36.0;55.3;0.01;717;-3.734522;-73.244479;106.3;10.61;0.99
21/11/2025;12:11:28;36.0;55.3;0.01;717;-3.734522;-73.244479;106.3;10.61;0.99
21/11/2025;12:11:28;36.0;55.3;0.01;717;-3.734522;-73.244479;106.3;10.61;0.99
21/11/2025;12:11:28;36.0;55.3;0.01;717;-3.734522;-73.244479;106.3;10.61;0.99
21/11/2025;12:11:28;36.0;55.3;0.01;714;-3.734550;-73.244476;106.3;11.80;0.72
21/11/2025;12:11:29;36.0;55.3;0.01;714;-3.734550;-73.244476;106.3;11.80;0.72
21/11/2025;12:11:29;36.0;55.4;0.01;714;-3.734550;-73.244476;106.3;11.80;0.72
21/11/2025;12:11:29;36.0;55.4;0.01;714;-3.734550;-73.244476;106.3;11.80;0.72
21/11/2025;12:11:29;36.0;55.4;0.01;714;-3.734550;-73.244476;106.3;11.80;0.72
21/11/2025;12:11:29;36.0;55.4;0.01;712;-3.734582;-73.244475;106.2;12.80;0.68
21/11/2025;12:11:30;36.0;55.4;0.01;712;-3.734582;-73.244475;106.2;12.80;0.68
21/11/2025;12:11:30;36.0;55.4;0.01;712;-3.734582;-73.244475;106.2;12.80;0.68
21/11/2025;12:11:30;36.0;55.4;0.01;712;-3.734582;-73.244475;106.2;12.80;0.68
21/11/2025;12:11:30;36.0;55.4;0.01;712;-3.734582;-73.244475;106.2;12.80;0.68
21/11/2025;12:11:30;36.0;55.4;0.01;716;-3.734617;-73.244473;106.2;14.80;0.83
21/11/2025;12:11:31;36.0;55.4;0.01;716;-3.734617;-73.244473;106.2;14.80;0.83
21/11/2025;12:11:31;36.0;55.4;0.01;716;-3.734617;-73.244473;106.2;14.80;0.83
21/11/2025;12:11:31;36.1;55.3;0.01;716;-3.734617;-73.244473;106.2;14.80;0.83
21/11/2025;12:11:31;36.1;55.3;0.01;716;-3.734617;-73.244473;106.2;14.80;0.83
21/11/2025;12:11:31;36.1;55.3;0.01;724;-3.734658;-73.244473;106.2;16.80;0.76
21/11/2025;12:11:32;36.1;55.3;0.01;724;-3.734658;-73.244473;106.2;16.80;0.76
21/11/2025;12:11:32;36.1;55.3;0.01;724;-3.734658;-73.244473;106.2;16.80;0.76
21/11/2025;12:11:32;36.1;55.3;0.01;724;-3.734658;-73.244473;106.2;16.80;0.76
21/11/2025;12:11:32;36.1;55.3;0.01;724;-3.734658;-73.244473;106.2;16.80;0.76
21/11/2025;12:11:32;36.1;55.3;0.01;727;-3.734703;-73.244476;106.1;18.37;0.74
21/11/2025;12:11:33;36.1;55.3;0.01;727;-3.734703;-73.244476;106.1;18.37;0.74
21/11/2025;12:11:33;36.1;55.3;0.01;727;-3.734703;-73.244476;106.1;18.37;0.74
21/11/2025;12:11:33;36.1;55.3;0.01;727;-3.734703;-73.244476;106.1;18.37;0.74
21/11/2025;12:11:33;36.1;55.4;0.01;727;-3.734703;-73.244476;106.1;18.37;0.74
21/11/2025;12:11:33;36.1;55.4;0.01;725;-3.734752;-73.244476;106.1;20.09;0.74
21/11/2025;12:11:34;36.1;55.4;0.01;725;-3.734752;-73.244476;106.2;20.09;0.73
21/11/2025;12:11:34;36.1;55.4;0.01;725;-3.734752;-73.244476;106.2;20.09;0.73
21/11/2025;12:11:34;36.1;55.4;0.01;725;-3.734752;-73.244476;106.2;20.09;0.73
21/11/2025;12:11:34;36.1;55.4;0.01;725;-3.734752;-73.244476;106.2;20.09;0.73
21/11/2025;12:11:34;36.1;55.4;0.01;725;-3.734802;-73.244476;106.2;19.52;0.73
21/11/2025;12:11:35;36.1;55.4;0.01;728;-3.734802;-73.244476;106.2;19.52;0.73
21/11/2025;12:11:35;36.1;55.4;0.01;728;-3.734802;-73.244476;106.2;19.52;0.73
21/11/2025;12:11:35;36.1;55.4;0.01;728;-3.734802;-73.244476;106.2;19.52;0.73
21/11/2025;12:11:35;36.1;55.4;0.01;728;-3.734802;-73.244476;106.2;19.52;0.73
21/11/2025;12:11:35;36.0;55.3;0.01;728;-3.734852;-73.244475;106.2;20.50;0.73
21/11/2025;12:11:36;36.0;55.3;0.01;729;-3.734852;-73.244475;106.2;20.50;0.73
21/11/2025;12:11:36;36.0;55.3;0.01;729;-3.734852;-73.244475;106.2;20.50;0.73
21/11/2025;12:11:36;36.0;55.3;0.01;729;-3.734852;-73.244475;106.2;20.50;0.73
21/11/2025;12:11:36;36.0;55.3;0.01;729;-3.734852;-73.244475;106.2;20.50;0.73
21/11/2025;12:11:36;36.0;55.3;0.01;729;-3.734906;-73.244474;106.2;21.43;0.73
21/11/2025;12:11:36;36.0;55.3;0.01;729;-3.734906;-73.244474;106.4;21.43;0.73
21/11/2025;12:11:37;36.0;55.3;0.01;729;-3.734906;-73.244474;106.4;21.43;0.73
21/11/2025;12:11:37;36.0;55.3;0.01;729;-3.734906;-73.244474;106.4;21.43;0.73
21/11/2025;12:11:37;36.0;55.3;0.01;729;-3.734906;-73.244474;106.4;21.43;0.73
21/11/2025;12:11:37;36.0;55.3;0.01;729;-3.734962;-73.244476;106.4;22.71;0.73
21/11/2025;12:11:37;36.0;55.3;0.01;728;-3.734962;-73.244476;106.3;22.71;0.83
21/11/2025;12:11:38;36.0;55.3;0.01;728;-3.734962;-73.244476;106.3;22.71;0.83
21/11/2025;12:11:38;36.0;55.3;0.01;728;-3.734962;-73.244476;106.3;22.71;0.83
21/11/2025;12:11:38;36.0;55.3;0.01;728;-3.734962;-73.244476;106.3;22.71;0.83
21/11/2025;12:11:38;36.0;55.3;0.01;728;-3.735020;-73.244477;106.3;23.45;0.83
21/11/2025;12:11:38;36.0;55.3;0.01;726;-3.735020;-73.244477;106.3;23.45;0.73
21/11/2025;12:11:39;36.0;55.3;0.01;726;-3.735020;-73.244477;106.3;23.45;0.73
21/11/2025;12:11:39;36.0;55.3;0.02;726;-3.735020;-73.244477;106.3;23.45;0.73
21/11/2025;12:11:39;36.0;55.3;0.01;726;-3.735020;-73.244477;106.3;23.45;0.73
21/11/2025;12:11:39;36.0;55.3;0.01;726;-3.735077;-73.244477;106.3;22.72;0.73
21/11/2025;12:11:39;36.0;55.3;0.01;728;-3.735077;-73.244477;106.3;22.72;0.73
21/11/2025;12:11:40;36.1;55.4;0.01;728;-3.735077;-73.244477;106.3;22.72;0.73
21/11/2025;12:11:40;36.1;55.4;0.01;728;-3.735077;-73.244477;106.3;22.72;0.73
21/11/2025;12:11:40;36.1;55.4;0.01;728;-3.735077;-73.244477;106.3;22.72;0.73
21/11/2025;12:11:40;36.1;55.4;0.01;728;-3.735134;-73.244477;106.3;22.65;0.73
21/11/2025;12:11:40;36.1;55.4;0.01;730;-3.735134;-73.244477;106.1;22.65;0.73
21/11/2025;12:11:41;36.1;55.4;0.02;730;-3.735134;-73.244477;106.1;22.65;0.73
21/11/2025;12:11:41;36.1;55.4;0.01;730;-3.735134;-73.244477;106.1;22.65;0.73
21/11/2025;12:11:41;36.1;55.4;0.01;730;-3.735134;-73.244477;106.1;22.65;0.73
21/11/2025;12:11:41;36.1;55.4;0.01;730;-3.735134;-73.244477;106.1;22.65;0.73
21/11/2025;12:11:41;36.1;55.4;0.01;730;-3.735194;-73.244479;106.0;24.15;0.72
21/11/2025;12:11:42;36.1;55.4;0.02;734;-3.735194;-73.244479;106.0;24.15;0.72
21/11/2025;12:11:42;36.1;55.4;0.02;734;-3.735194;-73.244479;106.0;24.15;0.72
21/11/2025;12:11:42;36.1;55.4;0.02;734;-3.735194;-73.244479;106.0;24.15;0.72
